	Anon Student Id	Session Id	Time	Level (Unit)	Problem Name	Problem Start Time	Outcome	KC (Binary-Node)	KC Category (Binary-Node)	Step Name
303	-S00015	1	2019-02-21T07:50:25	439.0	13	2019-02-21T07:50:25	CORRECT	KC2		KC2
303	-S00015	1	2019-02-21T07:50:25	439.0	13	2019-02-21T07:50:25	INCORRECT	KC3		KC3
317	-S00016	1	2019-02-21T13:57:20	439.0	13	2019-02-21T13:57:20	CORRECT	KC1		KC1
317	-S00016	1	2019-02-21T13:57:20	439.0	13	2019-02-21T13:57:20	CORRECT	KC2		KC2
317	-S00016	1	2019-02-21T13:57:20	439.0	13	2019-02-21T13:57:20	INCORRECT	KC3		KC3
327	-S00002	1	2019-02-21T14:17:33	439.0	232	2019-02-21T14:17:33	CORRECT	KC1		KC1
327	-S00002	1	2019-02-21T14:17:33	439.0	232	2019-02-21T14:17:33	CORRECT	KC2		KC2
327	-S00002	1	2019-02-21T14:17:33	439.0	232	2019-02-21T14:17:33	INCORRECT	KC3		KC3
330	-S00017	1	2019-02-21T14:18:35	439.0	13	2019-02-21T14:18:35	CORRECT	KC1		KC1
330	-S00017	1	2019-02-21T14:18:35	439.0	13	2019-02-21T14:18:35	CORRECT	KC2		KC2
330	-S00017	1	2019-02-21T14:18:35	439.0	13	2019-02-21T14:18:35	INCORRECT	KC3		KC3
345	-S00017	1	2019-02-21T14:27:23	439.0	232	2019-02-21T14:27:23	CORRECT	KC1		KC1
345	-S00017	1	2019-02-21T14:27:23	439.0	232	2019-02-21T14:27:23	CORRECT	KC2		KC2
345	-S00017	1	2019-02-21T14:27:23	439.0	232	2019-02-21T14:27:23	INCORRECT	KC3		KC3
347	-S00017	1	2019-02-21T14:33:54	439.0	235	2019-02-21T14:33:54	CORRECT	KC1		KC1
347	-S00017	1	2019-02-21T14:33:54	439.0	235	2019-02-21T14:33:54	CORRECT	KC2		KC2
347	-S00017	1	2019-02-21T14:33:54	439.0	235	2019-02-21T14:33:54	INCORRECT	KC3		KC3
350	-S00017	1	2019-02-21T14:42:11	439.0	234	2019-02-21T14:42:11	CORRECT	KC1		KC1
350	-S00017	1	2019-02-21T14:42:11	439.0	234	2019-02-21T14:42:11	CORRECT	KC2		KC2
350	-S00017	1	2019-02-21T14:42:11	439.0	234	2019-02-21T14:42:11	INCORRECT	KC3		KC3
352	-S00017	1	2019-02-21T14:49:34	439.0	236	2019-02-21T14:49:34	CORRECT	KC1		KC1
352	-S00017	1	2019-02-21T14:49:34	439.0	236	2019-02-21T14:49:34	CORRECT	KC2		KC2
352	-S00017	1	2019-02-21T14:49:34	439.0	236	2019-02-21T14:49:34	INCORRECT	KC3		KC3
356	-S00017	1	2019-02-21T15:00:56	439.0	5	2019-02-21T15:00:56	CORRECT	KC1		KC1
356	-S00017	1	2019-02-21T15:00:56	439.0	5	2019-02-21T15:00:56	CORRECT	KC2		KC2
356	-S00017	1	2019-02-21T15:00:56	439.0	5	2019-02-21T15:00:56	INCORRECT	KC3		KC3
359	-S00013	1	2019-02-21T15:03:03	439.0	233	2019-02-21T15:03:03	CORRECT	KC1		KC1
359	-S00013	1	2019-02-21T15:03:03	439.0	233	2019-02-21T15:03:03	CORRECT	KC2		KC2
359	-S00013	1	2019-02-21T15:03:03	439.0	233	2019-02-21T15:03:03	INCORRECT	KC3		KC3
360	-S00017	1	2019-02-21T15:04:37	439.0	233	2019-02-21T15:04:37	CORRECT	KC1		KC1
360	-S00017	1	2019-02-21T15:04:37	439.0	233	2019-02-21T15:04:37	CORRECT	KC2		KC2
360	-S00017	1	2019-02-21T15:04:37	439.0	233	2019-02-21T15:04:37	INCORRECT	KC3		KC3
372	-S00017	1	2019-02-21T15:10:52	439.0	1	2019-02-21T15:10:52	CORRECT	KC1		KC1
372	-S00017	1	2019-02-21T15:10:52	439.0	1	2019-02-21T15:10:52	CORRECT	KC2		KC2
372	-S00017	1	2019-02-21T15:10:52	439.0	1	2019-02-21T15:10:52	INCORRECT	KC3		KC3
377	-S00018	1	2019-02-21T15:13:30	439.0	13	2019-02-21T15:13:30	CORRECT	KC1		KC1
377	-S00018	1	2019-02-21T15:13:30	439.0	13	2019-02-21T15:13:30	CORRECT	KC2		KC2
377	-S00018	1	2019-02-21T15:13:30	439.0	13	2019-02-21T15:13:30	INCORRECT	KC3		KC3
378	-S00018	1	2019-02-21T15:16:38	439.0	232	2019-02-21T15:16:38	CORRECT	KC1		KC1
378	-S00018	1	2019-02-21T15:16:38	439.0	232	2019-02-21T15:16:38	CORRECT	KC2		KC2
378	-S00018	1	2019-02-21T15:16:38	439.0	232	2019-02-21T15:16:38	INCORRECT	KC3		KC3
379	-S00017	1	2019-02-21T15:17:01	439.0	3	2019-02-21T15:17:01	CORRECT	KC1		KC1
379	-S00017	1	2019-02-21T15:17:01	439.0	3	2019-02-21T15:17:01	CORRECT	KC2		KC2
379	-S00017	1	2019-02-21T15:17:01	439.0	3	2019-02-21T15:17:01	INCORRECT	KC3		KC3
388	-S00018	1	2019-02-21T15:23:17	439.0	235	2019-02-21T15:23:17	CORRECT	KC1		KC1
388	-S00018	1	2019-02-21T15:23:17	439.0	235	2019-02-21T15:23:17	CORRECT	KC2		KC2
388	-S00018	1	2019-02-21T15:23:17	439.0	235	2019-02-21T15:23:17	INCORRECT	KC3		KC3
392	-S00018	1	2019-02-21T15:26:49	439.0	234	2019-02-21T15:26:49	CORRECT	KC1		KC1
392	-S00018	1	2019-02-21T15:26:49	439.0	234	2019-02-21T15:26:49	CORRECT	KC2		KC2
392	-S00018	1	2019-02-21T15:26:49	439.0	234	2019-02-21T15:26:49	INCORRECT	KC3		KC3
398	-S00018	1	2019-02-21T15:28:54	439.0	236	2019-02-21T15:28:54	CORRECT	KC1		KC1
398	-S00018	1	2019-02-21T15:28:54	439.0	236	2019-02-21T15:28:54	CORRECT	KC2		KC2
398	-S00018	1	2019-02-21T15:28:54	439.0	236	2019-02-21T15:28:54	INCORRECT	KC3		KC3
404	-S00018	1	2019-02-21T15:31:39	439.0	5	2019-02-21T15:31:39	CORRECT	KC1		KC1
404	-S00018	1	2019-02-21T15:31:39	439.0	5	2019-02-21T15:31:39	CORRECT	KC2		KC2
404	-S00018	1	2019-02-21T15:31:39	439.0	5	2019-02-21T15:31:39	INCORRECT	KC3		KC3
412	-S00018	1	2019-02-21T15:34:33	439.0	233	2019-02-21T15:34:33	CORRECT	KC1		KC1
412	-S00018	1	2019-02-21T15:34:33	439.0	233	2019-02-21T15:34:33	CORRECT	KC2		KC2
412	-S00018	1	2019-02-21T15:34:33	439.0	233	2019-02-21T15:34:33	INCORRECT	KC3		KC3
413	-S00018	1	2019-02-21T15:37:17	439.0	1	2019-02-21T15:37:17	CORRECT	KC1		KC1
413	-S00018	1	2019-02-21T15:37:17	439.0	1	2019-02-21T15:37:17	CORRECT	KC2		KC2
413	-S00018	1	2019-02-21T15:37:17	439.0	1	2019-02-21T15:37:17	INCORRECT	KC3		KC3
415	-S00018	1	2019-02-21T15:40:27	439.0	3	2019-02-21T15:40:27	CORRECT	KC1		KC1
415	-S00018	1	2019-02-21T15:40:27	439.0	3	2019-02-21T15:40:27	CORRECT	KC2		KC2
415	-S00018	1	2019-02-21T15:40:27	439.0	3	2019-02-21T15:40:27	INCORRECT	KC3		KC3
419	-S00018	1	2019-02-21T15:42:27	439.0	12	2019-02-21T15:42:27	CORRECT	KC1		KC1
419	-S00018	1	2019-02-21T15:42:27	439.0	12	2019-02-21T15:42:27	CORRECT	KC2		KC2
419	-S00018	1	2019-02-21T15:42:27	439.0	12	2019-02-21T15:42:27	INCORRECT	KC3		KC3
421	-S00013	1	2019-02-21T15:45:27	439.0	1	2019-02-21T15:45:27	CORRECT	KC1		KC1
421	-S00013	1	2019-02-21T15:45:27	439.0	1	2019-02-21T15:45:27	CORRECT	KC2		KC2
421	-S00013	1	2019-02-21T15:45:27	439.0	1	2019-02-21T15:45:27	INCORRECT	KC3		KC3
428	-S00017	1	2019-02-21T16:16:13	439.0	12	2019-02-21T16:16:13	CORRECT	KC1		KC1
428	-S00017	1	2019-02-21T16:16:13	439.0	12	2019-02-21T16:16:13	CORRECT	KC2		KC2
428	-S00017	1	2019-02-21T16:16:13	439.0	12	2019-02-21T16:16:13	INCORRECT	KC3		KC3
450	-S00019	1	2019-02-21T16:47:19	439.0	13	2019-02-21T16:47:19	CORRECT	KC1		KC1
450	-S00019	1	2019-02-21T16:47:19	439.0	13	2019-02-21T16:47:19	CORRECT	KC2		KC2
450	-S00019	1	2019-02-21T16:47:19	439.0	13	2019-02-21T16:47:19	INCORRECT	KC3		KC3
457	-S00020	1	2019-02-21T16:51:51	439.0	13	2019-02-21T16:51:51	CORRECT	KC1		KC1
457	-S00020	1	2019-02-21T16:51:51	439.0	13	2019-02-21T16:51:51	CORRECT	KC2		KC2
457	-S00020	1	2019-02-21T16:51:51	439.0	13	2019-02-21T16:51:51	INCORRECT	KC3		KC3
459	-S00019	1	2019-02-21T16:55:18	439.0	232	2019-02-21T16:55:18	CORRECT	KC1		KC1
459	-S00019	1	2019-02-21T16:55:18	439.0	232	2019-02-21T16:55:18	CORRECT	KC2		KC2
459	-S00019	1	2019-02-21T16:55:18	439.0	232	2019-02-21T16:55:18	INCORRECT	KC3		KC3
460	-S00020	1	2019-02-21T16:58:43	439.0	232	2019-02-21T16:58:43	CORRECT	KC1		KC1
460	-S00020	1	2019-02-21T16:58:43	439.0	232	2019-02-21T16:58:43	CORRECT	KC2		KC2
460	-S00020	1	2019-02-21T16:58:43	439.0	232	2019-02-21T16:58:43	INCORRECT	KC3		KC3
462	-S00020	1	2019-02-21T16:59:20	439.0	235	2019-02-21T16:59:20	CORRECT	KC1		KC1
462	-S00020	1	2019-02-21T16:59:20	439.0	235	2019-02-21T16:59:20	CORRECT	KC2		KC2
462	-S00020	1	2019-02-21T16:59:20	439.0	235	2019-02-21T16:59:20	INCORRECT	KC3		KC3
463	-S00020	1	2019-02-21T16:59:39	439.0	234	2019-02-21T16:59:39	CORRECT	KC1		KC1
463	-S00020	1	2019-02-21T16:59:39	439.0	234	2019-02-21T16:59:39	CORRECT	KC2		KC2
463	-S00020	1	2019-02-21T16:59:39	439.0	234	2019-02-21T16:59:39	INCORRECT	KC3		KC3
465	-S00020	1	2019-02-21T17:00:23	439.0	236	2019-02-21T17:00:23	CORRECT	KC1		KC1
465	-S00020	1	2019-02-21T17:00:23	439.0	236	2019-02-21T17:00:23	CORRECT	KC2		KC2
465	-S00020	1	2019-02-21T17:00:23	439.0	236	2019-02-21T17:00:23	INCORRECT	KC3		KC3
466	-S00013	1	2019-02-21T17:00:53	439.0	3	2019-02-21T17:00:53	CORRECT	KC1		KC1
466	-S00013	1	2019-02-21T17:00:53	439.0	3	2019-02-21T17:00:53	CORRECT	KC2		KC2
466	-S00013	1	2019-02-21T17:00:53	439.0	3	2019-02-21T17:00:53	INCORRECT	KC3		KC3
467	-S00020	1	2019-02-21T17:00:57	439.0	5	2019-02-21T17:00:57	CORRECT	KC1		KC1
467	-S00020	1	2019-02-21T17:00:57	439.0	5	2019-02-21T17:00:57	CORRECT	KC2		KC2
467	-S00020	1	2019-02-21T17:00:57	439.0	5	2019-02-21T17:00:57	INCORRECT	KC3		KC3
471	-S00020	1	2019-02-21T17:01:58	439.0	233	2019-02-21T17:01:58	CORRECT	KC1		KC1
471	-S00020	1	2019-02-21T17:01:58	439.0	233	2019-02-21T17:01:58	CORRECT	KC2		KC2
471	-S00020	1	2019-02-21T17:01:58	439.0	233	2019-02-21T17:01:58	INCORRECT	KC3		KC3
473	-S00020	1	2019-02-21T17:02:39	439.0	1	2019-02-21T17:02:39	CORRECT	KC1		KC1
473	-S00020	1	2019-02-21T17:02:39	439.0	1	2019-02-21T17:02:39	CORRECT	KC2		KC2
473	-S00020	1	2019-02-21T17:02:39	439.0	1	2019-02-21T17:02:39	INCORRECT	KC3		KC3
475	-S00020	1	2019-02-21T17:03:48	439.0	3	2019-02-21T17:03:48	CORRECT	KC1		KC1
475	-S00020	1	2019-02-21T17:03:48	439.0	3	2019-02-21T17:03:48	CORRECT	KC2		KC2
475	-S00020	1	2019-02-21T17:03:48	439.0	3	2019-02-21T17:03:48	INCORRECT	KC3		KC3
476	-S00020	1	2019-02-21T17:04:11	439.0	12	2019-02-21T17:04:11	CORRECT	KC1		KC1
476	-S00020	1	2019-02-21T17:04:11	439.0	12	2019-02-21T17:04:11	CORRECT	KC2		KC2
476	-S00020	1	2019-02-21T17:04:11	439.0	12	2019-02-21T17:04:11	INCORRECT	KC3		KC3
478	-S00013	1	2019-02-21T17:04:59	439.0	12	2019-02-21T17:04:59	CORRECT	KC1		KC1
478	-S00013	1	2019-02-21T17:04:59	439.0	12	2019-02-21T17:04:59	CORRECT	KC2		KC2
478	-S00013	1	2019-02-21T17:04:59	439.0	12	2019-02-21T17:04:59	INCORRECT	KC3		KC3
483	-S00019	1	2019-02-21T17:12:47	439.0	235	2019-02-21T17:12:47	CORRECT	KC1		KC1
483	-S00019	1	2019-02-21T17:12:47	439.0	235	2019-02-21T17:12:47	CORRECT	KC2		KC2
483	-S00019	1	2019-02-21T17:12:47	439.0	235	2019-02-21T17:12:47	INCORRECT	KC3		KC3
489	-S00014	1	2019-02-21T17:57:37	439.0	232	2019-02-21T17:57:37	CORRECT	KC1		KC1
489	-S00014	1	2019-02-21T17:57:37	439.0	232	2019-02-21T17:57:37	CORRECT	KC2		KC2
489	-S00014	1	2019-02-21T17:57:37	439.0	232	2019-02-21T17:57:37	INCORRECT	KC3		KC3
491	-S00014	1	2019-02-21T18:02:15	439.0	235	2019-02-21T18:02:15	CORRECT	KC1		KC1
491	-S00014	1	2019-02-21T18:02:15	439.0	235	2019-02-21T18:02:15	CORRECT	KC2		KC2
491	-S00014	1	2019-02-21T18:02:15	439.0	235	2019-02-21T18:02:15	INCORRECT	KC3		KC3
492	-S00014	1	2019-02-21T18:04:31	439.0	234	2019-02-21T18:04:31	CORRECT	KC1		KC1
492	-S00014	1	2019-02-21T18:04:31	439.0	234	2019-02-21T18:04:31	CORRECT	KC2		KC2
492	-S00014	1	2019-02-21T18:04:31	439.0	234	2019-02-21T18:04:31	INCORRECT	KC3		KC3
496	-S00021	1	2019-02-21T18:06:08	439.0	13	2019-02-21T18:06:08	CORRECT	KC1		KC1
496	-S00021	1	2019-02-21T18:06:08	439.0	13	2019-02-21T18:06:08	CORRECT	KC2		KC2
496	-S00021	1	2019-02-21T18:06:08	439.0	13	2019-02-21T18:06:08	INCORRECT	KC3		KC3
498	-S00014	1	2019-02-21T18:07:10	439.0	236	2019-02-21T18:07:10	CORRECT	KC1		KC1
498	-S00014	1	2019-02-21T18:07:10	439.0	236	2019-02-21T18:07:10	CORRECT	KC2		KC2
498	-S00014	1	2019-02-21T18:07:10	439.0	236	2019-02-21T18:07:10	INCORRECT	KC3		KC3
500	-S00014	1	2019-02-21T18:09:11	439.0	5	2019-02-21T18:09:11	CORRECT	KC1		KC1
500	-S00014	1	2019-02-21T18:09:11	439.0	5	2019-02-21T18:09:11	CORRECT	KC2		KC2
500	-S00014	1	2019-02-21T18:09:11	439.0	5	2019-02-21T18:09:11	INCORRECT	KC3		KC3
501	-S00021	1	2019-02-21T18:09:30	439.0	232	2019-02-21T18:09:30	CORRECT	KC1		KC1
501	-S00021	1	2019-02-21T18:09:30	439.0	232	2019-02-21T18:09:30	CORRECT	KC2		KC2
501	-S00021	1	2019-02-21T18:09:30	439.0	232	2019-02-21T18:09:30	INCORRECT	KC3		KC3
504	-S00014	1	2019-02-21T18:10:52	439.0	233	2019-02-21T18:10:52	CORRECT	KC1		KC1
504	-S00014	1	2019-02-21T18:10:52	439.0	233	2019-02-21T18:10:52	CORRECT	KC2		KC2
504	-S00014	1	2019-02-21T18:10:52	439.0	233	2019-02-21T18:10:52	INCORRECT	KC3		KC3
506	-S00014	1	2019-02-21T18:12:08	439.0	1	2019-02-21T18:12:08	CORRECT	KC1		KC1
506	-S00014	1	2019-02-21T18:12:08	439.0	1	2019-02-21T18:12:08	CORRECT	KC2		KC2
506	-S00014	1	2019-02-21T18:12:08	439.0	1	2019-02-21T18:12:08	INCORRECT	KC3		KC3
507	-S00014	1	2019-02-21T18:13:35	439.0	3	2019-02-21T18:13:35	CORRECT	KC1		KC1
507	-S00014	1	2019-02-21T18:13:35	439.0	3	2019-02-21T18:13:35	CORRECT	KC2		KC2
507	-S00014	1	2019-02-21T18:13:35	439.0	3	2019-02-21T18:13:35	INCORRECT	KC3		KC3
509	-S00022	1	2019-02-21T18:15:12	439.0	13	2019-02-21T18:15:12	CORRECT	KC1		KC1
509	-S00022	1	2019-02-21T18:15:12	439.0	13	2019-02-21T18:15:12	CORRECT	KC2		KC2
509	-S00022	1	2019-02-21T18:15:12	439.0	13	2019-02-21T18:15:12	INCORRECT	KC3		KC3
510	-S00014	1	2019-02-21T18:15:35	439.0	12	2019-02-21T18:15:35	CORRECT	KC1		KC1
510	-S00014	1	2019-02-21T18:15:35	439.0	12	2019-02-21T18:15:35	CORRECT	KC2		KC2
510	-S00014	1	2019-02-21T18:15:35	439.0	12	2019-02-21T18:15:35	INCORRECT	KC3		KC3
511	-S00021	1	2019-02-21T18:19:14	439.0	235	2019-02-21T18:19:14	CORRECT	KC1		KC1
511	-S00021	1	2019-02-21T18:19:14	439.0	235	2019-02-21T18:19:14	CORRECT	KC2		KC2
511	-S00021	1	2019-02-21T18:19:14	439.0	235	2019-02-21T18:19:14	INCORRECT	KC3		KC3
512	-S00022	1	2019-02-21T18:20:11	439.0	232	2019-02-21T18:20:11	CORRECT	KC1		KC1
512	-S00022	1	2019-02-21T18:20:11	439.0	232	2019-02-21T18:20:11	CORRECT	KC2		KC2
512	-S00022	1	2019-02-21T18:20:11	439.0	232	2019-02-21T18:20:11	INCORRECT	KC3		KC3
518	-S00022	1	2019-02-21T18:24:39	439.0	235	2019-02-21T18:24:39	CORRECT	KC1		KC1
518	-S00022	1	2019-02-21T18:24:39	439.0	235	2019-02-21T18:24:39	CORRECT	KC2		KC2
518	-S00022	1	2019-02-21T18:24:39	439.0	235	2019-02-21T18:24:39	INCORRECT	KC3		KC3
523	-S00022	1	2019-02-21T18:34:53	439.0	234	2019-02-21T18:34:53	CORRECT	KC1		KC1
523	-S00022	1	2019-02-21T18:34:53	439.0	234	2019-02-21T18:34:53	CORRECT	KC2		KC2
523	-S00022	1	2019-02-21T18:34:53	439.0	234	2019-02-21T18:34:53	INCORRECT	KC3		KC3
525	-S00022	1	2019-02-21T18:37:26	439.0	236	2019-02-21T18:37:26	CORRECT	KC1		KC1
525	-S00022	1	2019-02-21T18:37:26	439.0	236	2019-02-21T18:37:26	CORRECT	KC2		KC2
525	-S00022	1	2019-02-21T18:37:26	439.0	236	2019-02-21T18:37:26	INCORRECT	KC3		KC3
529	-S00023	1	2019-02-21T18:39:03	439.0	13	2019-02-21T18:39:03	CORRECT	KC1		KC1
529	-S00023	1	2019-02-21T18:39:03	439.0	13	2019-02-21T18:39:03	CORRECT	KC2		KC2
529	-S00023	1	2019-02-21T18:39:03	439.0	13	2019-02-21T18:39:03	INCORRECT	KC3		KC3
540	-S00022	1	2019-02-21T18:44:39	439.0	5	2019-02-21T18:44:39	CORRECT	KC1		KC1
540	-S00022	1	2019-02-21T18:44:39	439.0	5	2019-02-21T18:44:39	CORRECT	KC2		KC2
540	-S00022	1	2019-02-21T18:44:39	439.0	5	2019-02-21T18:44:39	INCORRECT	KC3		KC3
541	-S00022	1	2019-02-21T18:46:39	439.0	233	2019-02-21T18:46:39	CORRECT	KC1		KC1
541	-S00022	1	2019-02-21T18:46:39	439.0	233	2019-02-21T18:46:39	CORRECT	KC2		KC2
541	-S00022	1	2019-02-21T18:46:39	439.0	233	2019-02-21T18:46:39	INCORRECT	KC3		KC3
544	-S00022	1	2019-02-21T18:48:57	439.0	1	2019-02-21T18:48:57	CORRECT	KC1		KC1
544	-S00022	1	2019-02-21T18:48:57	439.0	1	2019-02-21T18:48:57	CORRECT	KC2		KC2
544	-S00022	1	2019-02-21T18:48:57	439.0	1	2019-02-21T18:48:57	INCORRECT	KC3		KC3
546	-S00024	1	2019-02-21T18:49:46	439.0	13	2019-02-21T18:49:46	CORRECT	KC1		KC1
546	-S00024	1	2019-02-21T18:49:46	439.0	13	2019-02-21T18:49:46	CORRECT	KC2		KC2
546	-S00024	1	2019-02-21T18:49:46	439.0	13	2019-02-21T18:49:46	INCORRECT	KC3		KC3
549	-S00021	1	2019-02-21T18:50:32	439.0	234	2019-02-21T18:50:32	CORRECT	KC1		KC1
549	-S00021	1	2019-02-21T18:50:32	439.0	234	2019-02-21T18:50:32	CORRECT	KC2		KC2
549	-S00021	1	2019-02-21T18:50:32	439.0	234	2019-02-21T18:50:32	INCORRECT	KC3		KC3
550	-S00021	1	2019-02-21T18:52:14	439.0	236	2019-02-21T18:52:14	CORRECT	KC1		KC1
550	-S00021	1	2019-02-21T18:52:14	439.0	236	2019-02-21T18:52:14	CORRECT	KC2		KC2
550	-S00021	1	2019-02-21T18:52:14	439.0	236	2019-02-21T18:52:14	INCORRECT	KC3		KC3
551	-S00022	1	2019-02-21T18:53:40	439.0	3	2019-02-21T18:53:40	CORRECT	KC1		KC1
551	-S00022	1	2019-02-21T18:53:40	439.0	3	2019-02-21T18:53:40	CORRECT	KC2		KC2
551	-S00022	1	2019-02-21T18:53:40	439.0	3	2019-02-21T18:53:40	INCORRECT	KC3		KC3
554	-S00021	1	2019-02-21T18:55:50	439.0	5	2019-02-21T18:55:50	CORRECT	KC1		KC1
554	-S00021	1	2019-02-21T18:55:50	439.0	5	2019-02-21T18:55:50	CORRECT	KC2		KC2
554	-S00021	1	2019-02-21T18:55:50	439.0	5	2019-02-21T18:55:50	INCORRECT	KC3		KC3
556	-S00025	1	2019-02-21T18:56:05	439.0	13	2019-02-21T18:56:05	CORRECT	KC1		KC1
556	-S00025	1	2019-02-21T18:56:05	439.0	13	2019-02-21T18:56:05	CORRECT	KC2		KC2
556	-S00025	1	2019-02-21T18:56:05	439.0	13	2019-02-21T18:56:05	INCORRECT	KC3		KC3
562	-S00022	1	2019-02-21T18:58:10	439.0	12	2019-02-21T18:58:10	CORRECT	KC1		KC1
562	-S00022	1	2019-02-21T18:58:10	439.0	12	2019-02-21T18:58:10	CORRECT	KC2		KC2
562	-S00022	1	2019-02-21T18:58:10	439.0	12	2019-02-21T18:58:10	INCORRECT	KC3		KC3
567	-S00025	1	2019-02-21T19:02:24	439.0	232	2019-02-21T19:02:24	CORRECT	KC1		KC1
567	-S00025	1	2019-02-21T19:02:24	439.0	232	2019-02-21T19:02:24	CORRECT	KC2		KC2
567	-S00025	1	2019-02-21T19:02:24	439.0	232	2019-02-21T19:02:24	INCORRECT	KC3		KC3
569	-S00016	1	2019-02-21T19:03:35	439.0	232	2019-02-21T19:03:35	CORRECT	KC1		KC1
569	-S00016	1	2019-02-21T19:03:35	439.0	232	2019-02-21T19:03:35	CORRECT	KC2		KC2
569	-S00016	1	2019-02-21T19:03:35	439.0	232	2019-02-21T19:03:35	INCORRECT	KC3		KC3
572	-S00025	1	2019-02-21T19:05:23	439.0	235	2019-02-21T19:05:23	CORRECT	KC1		KC1
572	-S00025	1	2019-02-21T19:05:23	439.0	235	2019-02-21T19:05:23	CORRECT	KC2		KC2
572	-S00025	1	2019-02-21T19:05:23	439.0	235	2019-02-21T19:05:23	INCORRECT	KC3		KC3
573	-S00026	1	2019-02-21T19:06:34	439.0	13	2019-02-21T19:06:34	CORRECT	KC1		KC1
573	-S00026	1	2019-02-21T19:06:34	439.0	13	2019-02-21T19:06:34	CORRECT	KC2		KC2
573	-S00026	1	2019-02-21T19:06:34	439.0	13	2019-02-21T19:06:34	INCORRECT	KC3		KC3
584	-S00025	1	2019-02-21T19:09:43	439.0	234	2019-02-21T19:09:43	CORRECT	KC1		KC1
584	-S00025	1	2019-02-21T19:09:43	439.0	234	2019-02-21T19:09:43	CORRECT	KC2		KC2
584	-S00025	1	2019-02-21T19:09:43	439.0	234	2019-02-21T19:09:43	INCORRECT	KC3		KC3
585	-S00024	1	2019-02-21T19:10:14	439.0	232	2019-02-21T19:10:14	CORRECT	KC1		KC1
585	-S00024	1	2019-02-21T19:10:14	439.0	232	2019-02-21T19:10:14	CORRECT	KC2		KC2
585	-S00024	1	2019-02-21T19:10:14	439.0	232	2019-02-21T19:10:14	INCORRECT	KC3		KC3
586	-S00021	1	2019-02-21T19:11:11	439.0	233	2019-02-21T19:11:11	CORRECT	KC1		KC1
586	-S00021	1	2019-02-21T19:11:11	439.0	233	2019-02-21T19:11:11	CORRECT	KC2		KC2
586	-S00021	1	2019-02-21T19:11:11	439.0	233	2019-02-21T19:11:11	INCORRECT	KC3		KC3
590	-S00025	1	2019-02-21T19:12:11	439.0	236	2019-02-21T19:12:11	CORRECT	KC1		KC1
590	-S00025	1	2019-02-21T19:12:11	439.0	236	2019-02-21T19:12:11	CORRECT	KC2		KC2
590	-S00025	1	2019-02-21T19:12:11	439.0	236	2019-02-21T19:12:11	INCORRECT	KC3		KC3
594	-S00021	1	2019-02-21T19:13:28	439.0	1	2019-02-21T19:13:28	CORRECT	KC1		KC1
594	-S00021	1	2019-02-21T19:13:28	439.0	1	2019-02-21T19:13:28	CORRECT	KC2		KC2
594	-S00021	1	2019-02-21T19:13:28	439.0	1	2019-02-21T19:13:28	INCORRECT	KC3		KC3
596	-S00025	1	2019-02-21T19:14:08	439.0	5	2019-02-21T19:14:08	CORRECT	KC1		KC1
596	-S00025	1	2019-02-21T19:14:08	439.0	5	2019-02-21T19:14:08	CORRECT	KC2		KC2
596	-S00025	1	2019-02-21T19:14:08	439.0	5	2019-02-21T19:14:08	INCORRECT	KC3		KC3
598	-S00027	1	2019-02-21T19:14:33	439.0	13	2019-02-21T19:14:33	CORRECT	KC1		KC1
598	-S00027	1	2019-02-21T19:14:33	439.0	13	2019-02-21T19:14:33	CORRECT	KC2		KC2
598	-S00027	1	2019-02-21T19:14:33	439.0	13	2019-02-21T19:14:33	INCORRECT	KC3		KC3
600	-S00016	1	2019-02-21T19:14:41	439.0	235	2019-02-21T19:14:41	CORRECT	KC1		KC1
600	-S00016	1	2019-02-21T19:14:41	439.0	235	2019-02-21T19:14:41	CORRECT	KC2		KC2
600	-S00016	1	2019-02-21T19:14:41	439.0	235	2019-02-21T19:14:41	INCORRECT	KC3		KC3
605	-S00021	1	2019-02-21T19:15:53	439.0	3	2019-02-21T19:15:53	CORRECT	KC1		KC1
605	-S00021	1	2019-02-21T19:15:53	439.0	3	2019-02-21T19:15:53	CORRECT	KC2		KC2
605	-S00021	1	2019-02-21T19:15:53	439.0	3	2019-02-21T19:15:53	INCORRECT	KC3		KC3
608	-S00025	1	2019-02-21T19:16:09	439.0	233	2019-02-21T19:16:09	CORRECT	KC1		KC1
608	-S00025	1	2019-02-21T19:16:09	439.0	233	2019-02-21T19:16:09	CORRECT	KC2		KC2
608	-S00025	1	2019-02-21T19:16:09	439.0	233	2019-02-21T19:16:09	INCORRECT	KC3		KC3
612	-S00025	1	2019-02-21T19:17:16	439.0	1	2019-02-21T19:17:16	CORRECT	KC1		KC1
612	-S00025	1	2019-02-21T19:17:16	439.0	1	2019-02-21T19:17:16	CORRECT	KC2		KC2
612	-S00025	1	2019-02-21T19:17:16	439.0	1	2019-02-21T19:17:16	INCORRECT	KC3		KC3
625	-S00024	1	2019-02-21T19:19:32	439.0	235	2019-02-21T19:19:32	CORRECT	KC1		KC1
625	-S00024	1	2019-02-21T19:19:32	439.0	235	2019-02-21T19:19:32	CORRECT	KC2		KC2
625	-S00024	1	2019-02-21T19:19:32	439.0	235	2019-02-21T19:19:32	INCORRECT	KC3		KC3
